iteration,true_reward,run_id,env_name,noiseE,grid_type,expert_trajs,max_iter_num,num_of_NNs,seed,eta,gamma,use_memory_replay,buffer_size,batch_size,log_dir
64,-1.544299619726167,20241023-133553,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,100,10,0.99,True,200000.0,20000.0,runs_memory_replay
65,-1.663458909186808,20241023-133553,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,100,10,0.99,True,200000.0,20000.0,runs_memory_replay
66,-1.517487554901209,20241023-133553,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,100,10,0.99,True,200000.0,20000.0,runs_memory_replay
67,-1.480777682314382,20241023-133553,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,100,10,0.99,True,200000.0,20000.0,runs_memory_replay
68,-1.6541326116803823,20241023-133553,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,100,10,0.99,True,200000.0,20000.0,runs_memory_replay
69,-1.424775348750415,20241023-133553,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,100,10,0.99,True,200000.0,20000.0,runs_memory_replay
70,-1.6713820251374103,20241023-133553,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,100,10,0.99,True,200000.0,20000.0,runs_memory_replay
71,-1.5522601027266067,20241023-133553,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,100,10,0.99,True,200000.0,20000.0,runs_memory_replay
72,-1.5597053266686898,20241023-133553,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,100,10,0.99,True,200000.0,20000.0,runs_memory_replay
73,-1.7145752703199215,20241023-133553,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,100,10,0.99,True,200000.0,20000.0,runs_memory_replay
74,-1.5952906812336556,20241023-133553,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,100,10,0.99,True,200000.0,20000.0,runs_memory_replay
75,-1.7558373844556234,20241023-133553,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,100,10,0.99,True,200000.0,20000.0,runs_memory_replay
76,-1.6983367679026455,20241023-133553,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,100,10,0.99,True,200000.0,20000.0,runs_memory_replay
77,-1.9006416347057895,20241023-133553,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,100,10,0.99,True,200000.0,20000.0,runs_memory_replay
78,-1.9337508519618325,20241023-133553,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,100,10,0.99,True,200000.0,20000.0,runs_memory_replay
79,-2.033494036359059,20241023-133553,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,100,10,0.99,True,200000.0,20000.0,runs_memory_replay
80,-1.5940241799943236,20241023-133553,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,100,10,0.99,True,200000.0,20000.0,runs_memory_replay
81,-1.8372917619265128,20241023-133553,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,100,10,0.99,True,200000.0,20000.0,runs_memory_replay
82,-1.8010654416417216,20241023-133553,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,100,10,0.99,True,200000.0,20000.0,runs_memory_replay
83,-2.1597449254025856,20241023-133553,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,100,10,0.99,True,200000.0,20000.0,runs_memory_replay
84,-1.894587050868716,20241023-133553,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,100,10,0.99,True,200000.0,20000.0,runs_memory_replay
85,-1.8851957163850894,20241023-133553,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,100,10,0.99,True,200000.0,20000.0,runs_memory_replay
86,-1.81052566329153,20241023-133553,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,100,10,0.99,True,200000.0,20000.0,runs_memory_replay
87,-1.721388479422352,20241023-133553,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,100,10,0.99,True,200000.0,20000.0,runs_memory_replay
88,-1.8314431956894548,20241023-133553,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,100,10,0.99,True,200000.0,20000.0,runs_memory_replay
89,-1.7280918658434659,20241023-133553,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,100,10,0.99,True,200000.0,20000.0,runs_memory_replay
90,-1.9174133753634235,20241023-133553,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,100,10,0.99,True,200000.0,20000.0,runs_memory_replay
91,-2.1538745779533444,20241023-133553,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,100,10,0.99,True,200000.0,20000.0,runs_memory_replay
92,-1.8294053836224404,20241023-133553,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,100,10,0.99,True,200000.0,20000.0,runs_memory_replay
93,-1.8932978158815588,20241023-133553,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,100,10,0.99,True,200000.0,20000.0,runs_memory_replay
94,-2.0281970644099383,20241023-133553,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,100,10,0.99,True,200000.0,20000.0,runs_memory_replay
95,-1.800532484120021,20241023-133553,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,100,10,0.99,True,200000.0,20000.0,runs_memory_replay
96,-2.0503882755796194,20241023-133553,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,100,10,0.99,True,200000.0,20000.0,runs_memory_replay
97,-1.8542193612351168,20241023-133553,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,100,10,0.99,True,200000.0,20000.0,runs_memory_replay
98,-1.969929932495816,20241023-133553,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,100,10,0.99,True,200000.0,20000.0,runs_memory_replay
99,-1.9895057662701794,20241023-133553,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,100,10,0.99,True,200000.0,20000.0,runs_memory_replay
0,-3.865022226154097,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
1,-4.534863619082506,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
2,-4.692346299117639,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
3,-4.609843909827217,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
4,-4.469007925688416,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
5,-4.807879376768764,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
6,-3.52340390604461,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
7,-6.373958223537725,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
8,-4.134157572305471,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
9,-2.441875468838302,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
10,-2.9967442398408872,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
11,-3.024118638111699,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
12,-3.298022350524014,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
13,-3.8263349701409077,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
14,-2.866532534549931,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
15,-3.064808770389285,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
16,-3.7027187605057077,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
17,-3.357640433662161,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
18,-3.4570423197532056,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
19,-3.5314903019834483,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
20,-3.1277953362294038,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
21,-3.314499111681964,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
22,-2.8946600045786073,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
23,-2.7731901789415625,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
24,-2.753780610974022,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
25,-2.8254105610869438,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
26,-3.075539744945556,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
27,-2.375211718944213,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
28,-2.290492066359696,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
29,-2.486076239203024,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
30,-1.8590952043000026,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
31,-1.449958034868055,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
32,-1.2640129649398917,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
33,-1.1333558447563725,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
34,-1.1232157147151092,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
35,-0.9207813191435065,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
36,-1.2812825740549074,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
37,-1.335196191013257,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
38,-1.2594189130127558,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
39,-1.641093117044229,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
40,-1.4701597618239715,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
41,-1.6419345730539165,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
42,-1.7359857830222942,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
43,-2.095591513270594,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
44,-1.7572191804594157,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
45,-2.1853876755393262,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
46,-2.7855895557865944,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
47,-2.125285232709504,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
48,-2.083067500865492,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
49,-2.2110432825822217,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
50,-1.9150632907961567,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
51,-2.709324489966473,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
52,-2.1947575020463908,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
53,-2.063233839995962,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
54,-2.9923201773012367,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
55,-2.930847280517931,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
56,-2.4054463018176016,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
57,-3.0423940284358113,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
58,-3.6138163117076427,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
59,-2.6796908395855854,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
60,-4.381813511749768,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
61,-2.6767940528549072,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
62,-2.744607094617337,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
63,-3.2362861097803823,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
64,-4.69420618835259,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
65,-3.1374610221210193,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
66,-3.1808658081928285,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
67,-3.2725075987488546,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
68,-2.5887062743017677,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
69,-3.0037633670759627,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
70,-2.46760494326443,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
71,-2.8182082486954654,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
72,-5.657345099743977,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
73,-2.7142821563782316,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
74,-2.951733738825087,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
75,-3.444651324558363,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
76,-2.492236540045049,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
77,-3.0177611613878605,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
